countryCode;adminCode1;cityName;lat;lng
TR;17;Canakkale;40.15552;26.41271
TR;17;Can;40.03328;27.05236
TR;16;Bursa;40.19559;29.06013
TR;28;Bulancak;40.93805;38.23148
TR;57;Boyabat;41.46889;34.76667
TR;14;Bolu;40.73583;31.60611
TR;11;Bilecik;40.14192;29.97932
TR;17;Biga;40.22806;27.24222
TR;68;Beypazari;40.1675;31.92111
TR;61;Besikduzu;41.05202;39.23294
TR;77;Bayburt;40.25631;40.22289
TR;87;Bartin;41.63583;32.3375
TR;10;Bandirma;40.35222;27.97667
TR;34;Bagcilar;41.03903;28.85671
TR;55;Bafra;41.56778;35.90694
TR;39;Babaeski;41.4325;27.09306
TR;8;Artvin;41.18161;41.82172
TR;61;Arsin;40.95271;39.92674
TR;34;Arnavutkoey;41.18355;28.7402
TR;8;Arhavi;41.35121;41.30456
TR;53;Ardesen;41.19111;40.9875
TR;86;Ardahan;41.10871;42.70222
TR;61;Arakli;40.93854;40.05842
TR;5;Amasya;40.65333;35.83306
TR;85;Alapli;41.1814;31.38514
TR;19;Alaca;40.16833;34.8425
TR;54;Akyazi;40.685;30.62222
TR;93;Akcakoca;41.08663;31.11623
TR;61;Akcaabat;41.02121;39.57146
TR;54;Adapazari;40.78056;30.40333
TR;28;Espiye;40.94705;38.70299
TR;34;Merter Keresteciler;41.01295;28.88593
TR;34;guengoeren merter;41.00711;28.88795
TR;48;Turgutreis;37.01667;27.26667
TR;48;Sarigerme;36.71549;28.70436
TR;34;Atasehir;40.9833;29.1167
TR;34;Basaksehir;41.09307;28.80203
TR;34;Beylikduezue;40.982;28.6399
TR;34;Bueyuekcekmece;41.02072;28.58502
TR;68;Cankaya;39.9179;32.86268
TR;34;Bahcelievler;41.00231;28.8598
TR;34;Sultangazi;41.10652;28.86847
TR;34;Sultanbeyli;40.96072;29.27067
TR;34;Sancaktepe;41.00244;29.23187
TR;35;Karabaglar;38.37396;27.1352
TR;7;Muratpasa;36.89157;30.76498
TR;20;Merkezefendi;37.80544;29.04236
TT;TUP;Tunapuna;10.65245;-61.38878
TT;11;Scarborough;11.18229;-60.73525
TT;SGE;Sangre Grande;10.58705;-61.13008
TT;10;San Fernando;10.27969;-61.46835
TT;3;Rio Claro;10.30594;-61.17556
TT;5;Port of Spain;10.66668;-61.51889
TT;PTF;Point Fortin;10.17411;-61.68407
TT;TUP;Paradise;10.65298;-61.36298
TT;10;Mon Repos;10.27979;-61.4459
TT;10;Marabella;10.30618;-61.44671
TT;SJL;Laventille;10.64917;-61.49889
TT;CHA;Chaguanas;10.51667;-61.41667
TT;1;Arima;10.63737;-61.28228
TV;FUN;Funafuti;-8.52425;179.19417
TW;4;Douliu;23.70944;120.54333
TW;4;Yujing;23.12493;120.46138
TW;4;Yuanlin;23.96113;120.57209
TW;4;Donggang;22.46515;120.44927
TW;4;Taipei;25.04776;121.53185
TW;4;Tainan;22.99083;120.21333
TW;4;Taichung;24.1469;120.6839
TW;4;Daxi;24.88373;121.29043
TW;3;Banqiao;25.01427;121.46719
TW;4;Puli;23.96639;120.96952
TW;4;Nantou;23.91566;120.66387
TW;4;Magong;23.5654;119.58627
TW;4;Lugu;23.74639;120.7525
TW;2;Kaohsiung;22.61626;120.31333
TW;4;Yilan;24.757;121.753
TW;4;Hualien City;23.97694;121.60444
TW;4;Hsinchu;24.80361;120.96861
TW;4;Hengchun;22.00417;120.74389
TW;1;Jincheng;24.43415;118.31712
TW;4;Keelung;25.12825;121.7419
TW;4;Taoyuan City;24.99368;121.29696
TW;4;Taitung City;22.7583;121.1444
TW;4;Zhongxing New Village;23.95908;120.68516
TZ;25;Zanzibar;-6.16394;39.19793
TZ;13;Wete;-5.05589;39.72938
TZ;9;Vwawa;-9.11667;32.93333
TZ;2;Vikindu;-7.00667;39.29849
TZ;28;Uyovu;-3.28333;31.52583
TZ;5;Uvinza;-5.10361;30.39111
TZ;28;Ushirombo;-3.49194;31.96389
TZ;29;Usevia;-7.1;31.23333
TZ;12;Usagara;-2.68333;33
TZ;26;Usa River;-3.36667;36.85
TZ;17;Urambo;-5.06667;32.05
TZ;9;Tunduma;-9.3;32.76667
TZ;17;Tumbi;-5.06667;32.73333
TZ;9;Tukuyu;-9.25;33.65
TZ;15;Tinde;-3.88333;33.2
TZ;8;Tarime;-1.35;34.36667
TZ;18;Tanga;-5.06893;39.09875
TZ;17;Tabora;-5.01622;32.82663
TZ;24;Sumbawanga;-7.96667;31.61667
TZ;15;Songwa;-3.51667;33.51667
TZ;31;Somanda;-3.36667;33.95
TZ;21;Sokoni;-6.43333;39.55
TZ;8;Sirari;-1.25367;34.47596
TZ;16;Singida;-4.81629;34.74358
TZ;17;Sikonge;-5.63333;32.76667
TZ;15;Shinyanga;-3.66393;33.42118
TZ;16;Shelui;-4.36667;34.2
TZ;16;Sepuka;-4.75;34.53333
TZ;6;Same;-4.06667;37.73333
TZ;19;Rulenge;-2.7175;30.6325
TZ;9;Rujewa;-8.7;34.38333
TZ;16;Puma;-5;34.73333
TZ;15;Old Shinyanga;-3.55;33.4
TZ;17;Nzega;-4.21667;33.18333
TZ;8;Nyamuswa;-1.9;34.01667
TZ;31;Nyalikungu;-3.18333;33.78333
TZ;31;Nyakabindi;-2.63333;33.98333
TZ;19;Nsunga;-1.14389;31.39472
TZ;19;Nshamba;-1.79833;31.55111
TZ;30;Njombe;-9.33333;34.76667
TZ;5;Nguruka;-5.10917;31.04194
TZ;12;Ngudu;-2.96667;33.33333
TZ;10;Ngerengere;-6.75;38.11667
TZ;19;Ngara;-2.51222;30.65583
TZ;27;Nangwa;-4.46667;35.45
TZ;24;Namanyere;-7.51667;31.05
TZ;12;Mwanza;-2.51667;32.9
TZ;15;Mwadui;-3.55;33.6
TZ;2;Mvomero;-6.25;38.66667
TZ;8;Musoma;-1.5;33.8
TZ;8;Muriti;-1.98333;32.91667
TZ;16;Mungaa;-4.96667;34.88333
TZ;18;Muheza;-5.16667;38.78333
TZ;8;Mugumu;-1.85;34.7
TZ;30;Mtwango;-9.01667;34.8
TZ;26;Mto wa Mbu;-3.35;35.85
TZ;16;Mtinko;-4.55;34.85
TZ;10;Msowero;-6.53333;37.2
TZ;3;Mpwapwa;-6.35;36.48333
TZ;29;Mpanda;-6.34379;31.06951
TZ;6;Moshi;-3.35;37.33333
TZ;10;Morogoro;-6.82102;37.66122
TZ;9;Mlowo;-9;32.98333
TZ;10;Mlimba;-8.8;35.81667
TZ;30;Mlangali;-9.78333;34.51667
TZ;2;Mlandizi;-6.7;38.73333
TZ;18;Mlalo;-4.93333;38.93333
TZ;2;Mkuranga;-7.11799;39.20782
TZ;5;Mwandiga;-4.83;29.65806
TZ;12;Misungwi;-2.85;33.08333
TZ;10;Mikumi;-7.40409;36.98309
TZ;15;Mhango;-3.28333;32.85
TZ;16;Mgandu;-5.95;34.13333
TZ;26;Mbuguni;-3.56667;36.95
TZ;9;Mbeya;-8.9;33.45
TZ;18;Mazinde;-4.8;38.21667
TZ;18;Matui;-4.8;38.25
TZ;24;Matai;-8.3;31.51667
TZ;31;Maswa;-2.68333;33.98333
TZ;28;Masumbwe;-3.63333;32.18333
TZ;18;Maramba;-5.05;38.61667
TZ;10;Malinyi;-8.93333;36.13333
TZ;31;Malampaka;-3.13333;33.53333
TZ;18;Makuyuni;-4.73333;38.1
TZ;30;Makumbako;-8.85;34.83333
TZ;14;Mahanje;-9.93333;35.33333
TZ;12;Kihangara;-2.58333;33.35
TZ;27;Magugu;-4.01667;35.76667
TZ;23;Magomeni;-6.8;39.25
TZ;10;Magole;-6.37697;37.37373
TZ;4;Mafinga;-7.25;35.06667
TZ;17;Mabama;-5.13333;32.53333
TZ;18;Lushoto;-4.78333;38.28333
TZ;2;Lugoba;-6.45;38.33333
TZ;7;Liwale;-9.76667;37.93333
TZ;6;Lembeni;-3.78333;37.61667
TZ;31;Lalago;-3.45;33.95
TZ;24;Laela;-8.56667;32.05
TZ;9;Kyela;-9.58333;33.85
TZ;3;Kondoa;-4.9;35.78333
TZ;9;Kiwira;-9.17307;33.54152
TZ;15;Kishapu;-3.61667;33.86667
TZ;31;Kisesa;-3.08333;34.15
TZ;24;Kirando;-7.41667;30.6
TZ;16;Kiomboi;-4.26667;34.36667
TZ;26;Kingori;-3.28333;36.98333
TZ;10;Kilosa;-6.83333;36.98333
TZ;5;Kigoma;-4.87694;29.62667
TZ;10;Kidodi;-7.60361;37.00438
TZ;10;Kidatu;-7.69916;36.95722
TZ;5;Kibondo;-3.58639;30.72028
TZ;2;Kibiti;-7.72178;38.93749
TZ;8;Kibara;-2.15;33.45
TZ;3;Kibakwe;-6.71667;36.36667
TZ;2;Kibaha;-6.76667;38.91667
TZ;9;Katumba;-9.23333;33.61667
TZ;28;Katoro;-3.02028;31.89583
TZ;19;Katerero;-1.4;31.73333
TZ;5;Kasulu;-4.57667;30.1025
TZ;28;Kasamwa;-2.85;32.43333
TZ;26;Kiratu;-3.33333;35.66667
TZ;19;Kamachumu;-1.61861;31.62
TZ;5;Kakonko;-3.28278;30.96417
TZ;15;Kahama;-3.83333;32.6
TZ;19;Kabanga;-2.63861;30.46778
TZ;4;Izazi;-7.2;35.73333
TZ;16;Itigi;-5.7;34.48333
TZ;15;Isaka;-3.9;32.93333
TZ;4;Iringa;-7.76667;35.7
TZ;9;Ipinda;-9.48333;33.9
TZ;4;Ilula;-7.6766;36.03658
TZ;16;Ilongero;-4.66667;34.86667
TZ;30;Ilembula;-8.9;34.58333
TZ;16;Ikungi;-5.13333;34.76667
TZ;9;Igurusi;-8.85;33.85
TZ;17;Igunga;-4.28333;33.88333
TZ;16;Igugunu;-4.56667;34.63333
TZ;10;Ifakara;-8.13333;36.68333
TZ;6;Hedaru;-4.5;37.9
TZ;28;Geita;-2.86667;32.16667
TZ;10;Geiro;-6.15;36.86667
TZ;27;Galappo;-4.26667;35.85
TZ;27;Dongobesh;-4.06667;35.38333
TZ;3;Dodoma;-6.17221;35.73947
TZ;23;Dar es Salaam;-6.82349;39.26951
TZ;27;Dareda;-4.21667;35.55
TZ;9;Chimala;-8.85637;34.02393
TZ;28;Chato;-2.63778;31.76694
TZ;18;Chanika;-5.41667;38.01667
TZ;2;Chalinze;-6.63784;38.35396
TZ;24;Chala;-7.58333;31.26667
TZ;20;Chake Chake;-5.24586;39.76659
TZ;8;Butiama;-1.76667;33.96667
TZ;28;Buseresere;-3.02361;31.87472
TZ;2;Bungu;-7.63369;39.05818
TZ;8;Bunda;-2.05;33.86667
TZ;19;Bukoba;-1.33167;31.81222
TZ;19;Bugarama;-2.87056;30.52806
TZ;19;Biharamulo;-2.63194;31.30889
TZ;27;Basotu;-4.36667;35.08333
TZ;27;Bashanet;-4.23333;35.41667
TZ;31;Bariadi;-2.8;33.98333
TZ;2;Bagamoyo;-6.44222;38.90422
TZ;27;Babati;-4.21667;35.75
TZ;26;Arusha;-3.36667;36.68333
TZ;14;Tingi;-11.3;35.03333
TZ;11;Tandahimba;-10.75;39.63333
TZ;14;Songea;-10.68333;35.65
TZ;7;Nyangao;-10.33333;39.28333
TZ;11;Newala Kisimani;-10.95;39.28333
TZ;11;Nanyamba;-10.68333;39.83333
TZ;11;Nangomba;-10.9;38.5
TZ;11;Nanganga;-10.38333;39.15
TZ;7;Nachingwea;-10.3725;38.76251
TZ;11;Mtwara;-10.26667;40.18333
TZ;14;Mbinga;-10.93333;35.01667
TZ;14;Matiri;-10.75;34.9
TZ;11;Masasi;-10.71667;38.8
TZ;14;Maposeni;-10.58333;35.4
TZ;11;Lukuledi;-10.56667;38.8
TZ;11;Luchingu;-10.9;39.33333
TZ;7;Lindi;-9.99709;39.71649
TZ;11;Kitama;-10.71667;39.73333
TZ;14;Kigonsera;-10.8;35.05
TZ;26;Merelani;-3.56182;36.97895
UA;21;Lebedyn;50.58518;34.4849
UA;5;Druzhkivka;48.63013;37.55259
UA;26;Vasylivka;47.43694;35.27417
UA;1;Zvenihorodka;49.07866;30.96755
UA;5;Zuhres;48.0114;38.26444
UA;1;Zolotonosha;49.66832;32.04047
UA;15;Zolochiv;49.80597;24.89436
UA;10;Znomenka;48.71278;32.66472
UA;7;Zmiyiv;49.67453;36.34775
UA;27;Zhytomyr;50.26487;28.67669
UA;23;Zhmerynka;49.03705;28.11201
UA;4;Zhovti Vody;48.34493;33.50374
UA;1;Zhashkiv;49.24545;30.1102
UA;19;Zdolbuniv;50.5206;26.24251
UA;26;Zaporizhia;47.82289;35.19031
UA;17;Yuzhne;46.62211;31.10131
UA;11;Yevpatoriya;45.20091;33.36655
UA;5;Yenakiyeve;48.23331;38.21137
UA;5;Yasynuvata;48.1298;37.8594
UA;11;Yalta;44.50218;34.16624
UA;13;Yahotyn;50.27975;31.76246
UA;13;Vyshhorod;50.58476;30.4898
UA;25;Vynohradiv;48.14135;23.02666
UA;16;Voznesensk;47.56494;31.33078
UA;5;Volnovakha;47.60103;37.49674
UA;7;Vovchans'k;50.29078;36.94108
UA;24;Volodymyr-Volynskyi;50.85253;24.32364
UA;13;Vyshneve;50.38913;30.3705
UA;23;Vinnytsia;49.23278;28.48097
UA;1;Vatutine;49.01502;31.06211
UA;13;Vasylkiv;50.18693;30.31346
UA;25;Uzhgorod;48.61667;22.3
UA;1;Uman;48.74838;30.22184
UA;23;Tulchyn;48.67448;28.84641
UA;8;Tsyurupyns'k;46.61842;32.7189
UA;15;Truskavets';49.27837;23.50618
UA;5;Torez;48.03876;38.59685
UA;26;Tokmak;47.25522;35.71238
UA;22;Ternopil;49.55342;25.58918
UA;1;Talne;48.88877;30.69482
UA;14;Syevyerodonets'k;48.94832;38.49166
UA;10;Svitlovods'k;49.04894;33.24106
UA;14;Sverdlovs'k;48.08964;39.65243
UA;14;Svatove;49.41029;38.15035
UA;25;Svalyava;48.54853;22.99578
UA;21;Sumy;50.9216;34.80029
UA;11;Sudak;44.84924;34.97471
UA;15;Stryi;49.26223;23.85609
UA;15;Stebnyk;49.29416;23.56357
UA;9;Starokostiantyniv;49.75764;27.20342
UA;14;Starobil's'k;49.27832;38.91069
UA;14;Stakhanov;48.56818;38.64352
UA;15;Sokal';50.47438;24.28288
UA;5;Snizhne;48.02612;38.77225
UA;1;Smila;49.22242;31.88714
UA;5;Sloviansk;48.86667;37.61667
UA;9;Slavuta;50.30155;26.86506
UA;13;Skvyra;49.73177;29.66569
UA;8;Skadovs'k;46.1161;32.91124
UA;4;Synel'nykove;48.32044;35.51792
UA;11;Simferopol;44.95719;34.11079
UA;1;Shpola;49.00687;31.39471
UA;21;Shostka;51.86296;33.4698
UA;9;Shepetivka;50.18545;27.06365
UA;5;Shakhtars'k;48.05657;38.43826
UA;20;Sevastopol;44.58883;33.5224
UA;5;Selydove;48.14708;37.30032
UA;19;Sarny;51.33795;26.60191
UA;15;Sambir;49.5183;23.19752
UA;11;Saki;45.13424;33.59996
UA;14;Rubizhne;49.01229;38.37967
UA;17;Rozdil'na;46.84334;30.07919
UA;14;Roven'ky;48.08331;39.37764
UA;21;Romny;50.75104;33.47471
UA;19;Rivne;50.62308;26.22743
UA;17;Reni;45.45727;28.29317
UA;27;Radomyshl;50.49613;29.22911
UA;4;Piatykhatky;48.41333;33.71056
UA;21;Putyvl';51.33745;33.87066
UA;2;Pryluky;50.59323;32.38761
UA;14;Popasna;48.63328;38.37804
UA;18;Poltava;49.59373;34.54073
UA;9;Polonne;50.12424;27.51087
UA;26;Polohy;47.48444;36.25361
UA;4;Pidhorodne;48.57528;35.1068
UA;18;Pyryatyn;50.24242;32.50621
UA;14;Pervomays'k;48.62988;38.54806
UA;16;Pervomays'k;48.04433;30.85073
UA;13;Pereyaslav-Khmel'nyts'kyy;50.06739;31.44969
UA;14;Pereval's'k;48.43779;38.84384
UA;4;Pavlohrad;48.53426;35.87098
UA;27;Ovruch;51.3246;28.80351
UA;26;Orikhiv;47.56731;35.78575
UA;10;Oleksandriya;48.66961;33.11593
UA;17;Odessa;46.47747;30.73262
UA;16;Ochakiv;46.61283;31.54982
UA;13;Obukhiv;50.10689;30.61848
UA;16;Novyy Buh;47.69308;32.5216
UA;24;Novovolyns'k;50.72576;24.16265
UA;10;Novoukrayinka;48.32635;31.52852
UA;4;Novomoskovs'k;48.63799;35.24548
UA;27;Novohrad-Volynskyi;50.59412;27.6165
UA;8;Nova Kakhovka;46.75451;33.34864
UA;2;Nosivka;50.93152;31.58282
UA;2;Nizhyn;51.04801;31.88688
UA;4;Nikopol;47.57119;34.39637
UA;9;Netishyn;50.34004;26.64171
UA;6;Nadvirna;48.6348;24.56936
UA;16;Mykolayiv;46.96591;31.9974
UA;25;Mukacheve;48.43919;22.71779
UA;14;Molodohvardiys'k;48.34511;39.65244
UA;23;Mohyliv-Podilskyi;48.44598;27.7982
UA;18;Myrhorod;49.96854;33.60886
UA;7;Merefa;49.82302;36.05069
UA;26;Melitopol;46.84891;35.36533
UA;5;Mariupol;47.09514;37.54131
UA;4;Marhanets';47.63543;34.62769
UA;27;Malyn;50.77233;29.23833
UA;5;Makiyivka;48.04782;37.92576
UA;7;Lyubotyn;49.94691;35.92907
UA;15;Lviv;49.83826;24.02324
UA;14;Lutuhyne;48.40507;39.22675
UA;24;Lutsk;50.75932;25.34244
UA;14;Luhansk;48.56705;39.31706
UA;18;Lubny;50.01625;32.99694
UA;7;Lozova;48.88937;36.31755
UA;14;Lysychans'k;48.90485;38.44207
UA;23;Ladyzhyn;48.68496;29.23679
UA;12;Kyiv;50.45466;30.5238
UA;19;Kuznetsovs'k;51.68333;25.86667
UA;5;Kurakhovo;47.98522;37.2821
UA;7;Kupjansk;49.71055;37.61517
UA;4;Kryvyi Rih;47.90966;33.38044
UA;21;Krolevets';51.54775;33.38475
UA;14;Kreminna;49.0495;38.21792
UA;22;Kremenets;50.09693;25.72459
UA;18;Kremenchuk;49.06802;33.42041
UA;14;Krasnyy Luch;48.13954;38.93715
UA;5;Krasnyy Lyman;48.98837;37.80225
UA;11;Krasnoperekops'k;45.95716;33.7965
UA;7;Krasnohrad;49.38009;35.44186
UA;14;Krasnodon;48.29235;39.73921
UA;5;Krasnoarmiys'k;48.28198;37.17585
UA;9;Krasyliv;49.65186;26.97253
UA;5;Kramators'k;48.72305;37.55629
UA;7;Kivsharivka;49.63096;37.68821
UA;24;Kovel;51.21526;24.70867
UA;17;Podil's'k;47.75305;29.53205
UA;19;Kostopil';50.87841;26.45192
UA;1;Korsun-Shevchenkivskyi;49.41894;31.25865
UA;27;Korostyshiv;50.31723;29.0563
UA;27;Korosten';50.95937;28.63855
UA;5;Kostyantynivka;48.5277;37.7069
UA;21;Konotop;51.24032;33.20263
UA;7;Komsomol's'ke;49.59701;36.52618
UA;6;Kolomyia;48.53115;25.03649
UA;24;Kivertsi;50.83425;25.45821
UA;14;Kirovs'k;48.63751;38.6428
UA;10;Kropyvnytskyi;48.5132;32.2597
UA;17;Kiliya;45.45518;29.26367
UA;25;Khust;48.1793;23.29909
UA;9;Khmelnytskyi;49.42161;26.99653
UA;23;Khmilnyk;49.55979;27.95754
UA;8;Kherson;46.65581;32.6178
UA;5;Khartsyz'k;48.04243;38.14728
UA;7;Kharkiv;49.98081;36.25272
UA;11;Kerch;45.3531;36.47429
UA;23;Kozyatyn;49.71431;28.83385
UA;18;Karlivka;49.45723;35.12975
UA;1;Kaniv;49.75182;31.46004
UA;9;Kamianets-Podilskyi;48.6845;26.58559
UA;6;Kalush;49.01187;24.37308
UA;23;Kalynivka;49.45389;28.52608
UA;8;Kakhovka;46.81371;33.48698
UA;7;Izyum;49.20875;37.24849
UA;9;Izyaslav;50.11947;26.82125
UA;17;Izmayil;45.34929;28.84079
UA;6;Ivano-Frankivsk;48.9215;24.70972
UA;13;Irpin;50.52175;30.25055
UA;5;Ilovays'k;47.92498;38.20235
UA;17;Chornomors'k;46.30495;30.65478
UA;9;Horodok;49.16374;26.58394
UA;5;Horlivka;48.33576;38.05325
UA;21;Hlukhiv;51.67822;33.9162
UA;26;Hulyaypole;47.66389;36.25633
UA;15;Horodok;49.78465;23.64806
UA;1;Horodyshche;49.28489;31.44513
UA;8;Hola Prystan';46.52719;32.52417
UA;8;Heniches'k;46.17592;34.8034
UA;10;Hayvoron;48.33958;29.86791
UA;23;Haisyn;48.81143;29.38977
UA;18;Hadyach;50.37112;33.99099
UA;11;Feodosiya;45.03677;35.37789
UA;13;Fastiv;50.0767;29.9177
UA;26;Energodar;47.49865;34.6574
UA;11;Dzhankoy;45.71168;34.39274
UA;5;Dzerzhyns'k;48.39869;37.84787
UA;9;Dunaivtsi;48.88909;26.85636
UA;19;Dubno;50.41694;25.73432
UA;15;Drohobych;49.34991;23.50561
UA;5;Donetsk;48.023;37.80224
UA;6;Dolyna;48.9733;24.00944
UA;10;Dolyns'ka;48.11041;32.76449
UA;5;Dokuchayevs'k;47.75046;37.67936
UA;5;Dobropillya;48.46147;37.08524
UA;4;Dnipro;48.4593;35.03865
UA;4;Kamianske;48.51134;34.6021
UA;26;Dniprorudne;47.38169;34.97652
UA;5;Myrnohrad;48.30523;37.26091
UA;7;Derhachi;50.10659;36.12112
UA;5;Debal'tseve;48.34072;38.4049
UA;7;Chuhuyiv;49.83588;36.68803
UA;22;Chortkiv;49.01709;25.79804
UA;14;Chervonopartyzans'k;48.07613;39.79618
UA;15;Chervonohrad;50.39105;24.23514
UA;3;Chernivtsi;48.29149;25.94034
UA;2;Chernihiv;51.50551;31.28487
UA;1;Cherkasy;49.42854;32.06207
UA;13;Bucha;50.54345;30.21201
UA;14;Bryanka;48.511;38.67222
UA;13;Brovary;50.51809;30.80671
UA;15;Brody;50.08791;25.15027
UA;13;Boyarka;50.31911;30.29728
UA;13;Boryspil';50.35269;30.95501
UA;15;Boryslav;49.28672;23.43238
UA;17;Bolhrad;45.68262;28.61487
UA;13;Bohuslav;49.54939;30.8744
UA;7;Bohodukhiv;50.16466;35.52765
UA;17;Bilhorod-Dnistrovskyi;46.1952;30.34938
UA;13;Bila Tserkva;49.80939;30.11209
UA;22;Berezhani;49.45;24.93333
UA;25;Berehove;48.20555;22.64418
UA;27;Berdychiv;49.89928;28.60235
UA;26;Berdyansk;46.76644;36.79872
UA;21;Bilopillya;51.15016;34.31287
UA;11;Belogorsk;45.05462;34.60185
UA;23;Bar;49.07717;27.68256
UA;17;Balta;47.93548;29.61982
UA;7;Balakliya;49.4627;36.85951
UA;20;Balaklava;44.51118;33.59942
UA;2;Bakhmach;51.18144;32.83463
UA;11;Bakhchisaray;44.75525;33.85782
UA;5;Avdiyivka;48.13989;37.74255
UA;17;Artsyz;45.99194;29.41824
UA;5;Artemivs'k;48.59559;37.99987
UA;11;Armyansk;46.10919;33.69206
UA;4;Apostolove;47.66003;33.71369
UA;14;Antratsyt;48.11503;39.09128
UA;5;Amvrosiyivka;47.79348;38.47768
UA;11;Alushta;44.67728;34.4097
UA;14;Alchevs'k;48.46893;38.81669
UA;21;Okhtyrka;50.31036;34.89879
UA;18;Horishni Plavni;49.01018;33.63567
UA;13;Slavutych;51.51964;30.73434
UA;16;Yuzhnoukrains'k;47.81777;31.18263
UA;15;Novoyavorivs'k;49.93023;23.57357
UG;N;Yumbe;3.46506;31.24689
UG;C;Wobulenzi;0.72833;32.51222
UG;C;Wakiso;0.40444;32.45944
UG;E;Tororo;0.69299;34.18085
UG;E;Soroti;1.71464;33.61113
UG;E;Pallisa;1.145;33.70944
UG;N;Paidha;2.41669;30.98551
UG;W;Nyachera;-0.9;30.41667
UG;W;Ntungamo;-0.88333;29.65
UG;W;Ntungamo;-0.87944;30.26417
UG;C;Njeru;0.44166;33.17917
UG;N;Nebbi;2.47826;31.08893
UG;C;Namasuba;0.68944;32.42139
UG;C;Mukono;0.35333;32.75528
UG;C;Mubende;0.55849;31.39489
UG;N;Moyo;3.66088;31.72474
UG;C;Mityana;0.4175;32.02278
UG;W;Mbarara;-0.60467;30.64851
UG;E;Mbale;1.08209;34.17503
UG;W;Masindi;1.67444;31.715
UG;C;Masaka;-0.33379;31.73409
UG;C;Luwero;0.84917;32.47306
UG;C;Lugazi;0.36788;32.9376
UG;N;Lira;2.2499;32.89985
UG;W;Kyenjojo;0.63278;30.62139
UG;N;Kotido;2.98056;34.13306
UG;N;Kitgum;3.27833;32.88667
UG;C;Kireka;0.3475;32.64917
UG;C;Kayunga;0.7025;32.88861
UG;W;Kasese;0.18333;30.08333
UG;W;Kamwenge;0.1866;30.45393
UG;C;Kampala;0.31628;32.58219
UG;W;Kabale;-1.24857;29.98993
UG;E;Jinja;0.43902;33.20317
UG;E;Iganga;0.60917;33.46861
UG;W;Ibanda;-0.13398;30.49616
UG;W;Hoima;1.43314;31.35241
UG;N;Gulu;2.77457;32.29899
UG;W;Fort Portal;0.66174;30.2748
UG;C;Entebbe;0.05621;32.47949
UG;W;Bwizibwera;-0.59167;30.62861
UG;E;Buwenge;0.64996;33.17128
UG;E;Busia;0.46588;34.09221
UG;E;Busembatia;0.77725;33.62364
UG;W;Bundibugyo;0.71117;30.06469
UG;E;Bugiri;0.57139;33.74167
UG;N;Arua;3.02013;30.91105
UG;N;Adjumani;3.37786;31.7909
US;VA;Fort Hunt;38.73289;-77.05803
US;AL;Bessemer;33.40178;-86.95444
US;KY;Paducah;37.08339;-88.60005
US;AL;Birmingham;33.52066;-86.80249
US;AL;Center Point;33.64566;-86.6836
US;AL;Cullman;34.17482;-86.84361
US;AL;Daphne;30.60353;-87.9036
US;AL;Decatur;34.60593;-86.98334
US;AL;Dothan;31.22323;-85.39049
US;AL;East Florence;34.80953;-87.64947
US;AL;Enterprise;31.31517;-85.85522
US;AL;Fairhope;30.52297;-87.90333
US;AL;Florence;34.79981;-87.67725
US;AL;Foley;30.40659;-87.6836
US;AL;Gadsden;34.01434;-86.00639
US;AL;Helena;33.29622;-86.8436
US;AL;Homewood;33.47177;-86.80082
US;AL;Hoover;33.40539;-86.81138
US;AL;Hueytown;33.45122;-86.99666
US;AL;Huntsville;34.7304;-86.58594
US;AL;Madison;34.69926;-86.74833
US;AL;Millbrook;32.47986;-86.36192
US;AL;Mobile;30.69436;-88.04305
US;AL;Montgomery;32.36681;-86.29997
US;AL;Mountain Brook;33.50094;-86.75221
US;AL;Northport;33.22901;-87.57723
US;AL;Opelika;32.64541;-85.37828
US;AL;Oxford;33.61427;-85.83496
US;AL;Pelham;33.28567;-86.80999
US;AL;Phenix City;32.47098;-85.00077
US;AL;Prattville;32.46402;-86.4597
US;AL;Prichard;30.7388;-88.07889
US;AL;Selma;32.40736;-87.0211
US;AL;Talladega;33.43594;-86.1058
US;AL;Tillmans Corner;30.59019;-88.17084
US;AL;Troy;31.80877;-85.96995
US;AL;Trussville;33.61983;-86.60888
US;AL;Tuscaloosa;33.20984;-87.56917
US;AL;Vestavia Hills;33.44872;-86.78777
US;AR;Bella Vista;36.4807;-94.27134
US;AR;Benton;34.56454;-92.58683
US;AR;Bentonville;36.37285;-94.20882
US;AR;Bryant;34.59593;-92.48905
US;AR;Cabot;34.97453;-92.01653
US;AR;Conway;35.0887;-92.4421
US;AR;El Dorado;33.20763;-92.66627
US;AR;Fayetteville;36.06258;-94.15743
US;AR;Fort Smith;35.38592;-94.39855
US;AR;Hot Springs;34.5037;-93.05518
US;AR;Jacksonville;34.8662;-92.11015
US;AR;Jonesboro;35.8423;-90.70428
US;AR;Little Rock;34.74648;-92.28959
US;AR;Maumelle;34.86676;-92.40432
US;AR;North Little Rock;34.76954;-92.26709
US;AR;Paragould;36.0584;-90.49733
US;AR;Pine Bluff;34.22843;-92.0032
US;AR;Rogers;36.33202;-94.11854
US;AR;Russellville;35.27842;-93.13379
US;AR;Searcy;35.25064;-91.73625
US;AR;Siloam Springs;36.18814;-94.5405
US;AR;Springdale;36.18674;-94.12881
US;AR;Texarkana;33.44179;-94.03769
